Landtagswahl 2023; Wahldatum: 2023-10-08; Stand: 08.10.2023 19:01:03
Gebietsschlüssel;Gebietsbezeichnung;Gebietstyp;Wahlbezirksnummer;Wahllokal;Wahlberechtigte;Wahlberechtigte ohne Sperrvermerk;Wahlberechtigte mit Sperrvermerk;Wahlberechtigte nach §12a(2) LWO;Wählerinnen und Wähler;Wählerinnen und Wähler mit Wahlschein;Wahlbeteiligung;Berechnungsmethode;ungültige Wahlkreisstimmen;gültige Wahlkreisstimmen;ungültige Wahlkreisstimmen (%);gültige Wahlkreisstimmen (%);CDU Wahlkreisstimmen;GRÜNE Wahlkreisstimmen;SPD Wahlkreisstimmen;AfD Wahlkreisstimmen;FDP Wahlkreisstimmen;DIE LINKE Wahlkreisstimmen;FREIE WÄHLER Wahlkreisstimmen;Tierschutzpartei Wahlkreisstimmen;Die PARTEI Wahlkreisstimmen;PIRATEN Wahlkreisstimmen;ÖDP Wahlkreisstimmen;Verjüngungsforschung Wahlkreisstimmen;V-Partei³ Wahlkreisstimmen;PdH Wahlkreisstimmen;ABG Wahlkreisstimmen;APPD Wahlkreisstimmen;dieBasis Wahlkreisstimmen;DKP Wahlkreisstimmen;DIE NEUE MITTE Wahlkreisstimmen;Volt Wahlkreisstimmen;KLIMALISTE WÄHLERL. Wahlkreisstimmen;Bündnis C Wahlkreisstimmen;WDMR Wahlkreisstimmen;BUNDESPA. KLIMALISTE Wahlkreisstimmen;MERA25 Wahlkreisstimmen;NEV Wahlkreisstimmen;PP Wahlkreisstimmen;SGV Wahlkreisstimmen;Solibew Wahlkreisstimmen;CDU Wahlkreisstimmen (%);GRÜNE Wahlkreisstimmen (%);SPD Wahlkreisstimmen (%);AfD Wahlkreisstimmen (%);FDP Wahlkreisstimmen (%);DIE LINKE Wahlkreisstimmen (%);FREIE WÄHLER Wahlkreisstimmen (%);Tierschutzpartei Wahlkreisstimmen (%);Die PARTEI Wahlkreisstimmen (%);PIRATEN Wahlkreisstimmen (%);ÖDP Wahlkreisstimmen (%);Verjüngungsforschung Wahlkreisstimmen (%);V-Partei³ Wahlkreisstimmen (%);PdH Wahlkreisstimmen (%);ABG Wahlkreisstimmen (%);APPD Wahlkreisstimmen (%);dieBasis Wahlkreisstimmen (%);DKP Wahlkreisstimmen (%);DIE NEUE MITTE Wahlkreisstimmen (%);Volt Wahlkreisstimmen (%);KLIMALISTE WÄHLERL. Wahlkreisstimmen (%);Bündnis C Wahlkreisstimmen (%);WDMR Wahlkreisstimmen (%);BUNDESPA. KLIMALISTE Wahlkreisstimmen (%);MERA25 Wahlkreisstimmen (%);NEV Wahlkreisstimmen (%);PP Wahlkreisstimmen (%);SGV Wahlkreisstimmen (%);Solibew Wahlkreisstimmen (%);ungültige Landesstimmen;gültige Landesstimmen;ungültige Landesstimmen (%);gültige Landesstimmen (%);CDU Landesstimmen;GRÜNE Landesstimmen;SPD Landesstimmen;AfD Landesstimmen;FDP Landesstimmen;DIE LINKE Landesstimmen;FREIE WÄHLER Landesstimmen;Tierschutzpartei Landesstimmen;Die PARTEI Landesstimmen;PIRATEN Landesstimmen;ÖDP Landesstimmen;Verjüngungsforschung Landesstimmen;V-Partei³ Landesstimmen;PdH Landesstimmen;ABG Landesstimmen;APPD Landesstimmen;dieBasis Landesstimmen;DKP Landesstimmen;DIE NEUE MITTE Landesstimmen;Volt Landesstimmen;KLIMALISTE WÄHLERL. Landesstimmen;Bündnis C Landesstimmen;WDMR Landesstimmen;BUNDESPA. KLIMALISTE Landesstimmen;MERA25 Landesstimmen;NEV Landesstimmen;PP Landesstimmen;SGV Landesstimmen;Solibew Landesstimmen;CDU Landesstimmen (%);GRÜNE Landesstimmen (%);SPD Landesstimmen (%);AfD Landesstimmen (%);FDP Landesstimmen (%);DIE LINKE Landesstimmen (%);FREIE WÄHLER Landesstimmen (%);Tierschutzpartei Landesstimmen (%);Die PARTEI Landesstimmen (%);PIRATEN Landesstimmen (%);ÖDP Landesstimmen (%);Verjüngungsforschung Landesstimmen (%);V-Partei³ Landesstimmen (%);PdH Landesstimmen (%);ABG Landesstimmen (%);APPD Landesstimmen (%);dieBasis Landesstimmen (%);DKP Landesstimmen (%);DIE NEUE MITTE Landesstimmen (%);Volt Landesstimmen (%);KLIMALISTE WÄHLERL. Landesstimmen (%);Bündnis C Landesstimmen (%);WDMR Landesstimmen (%);BUNDESPA. KLIMALISTE Landesstimmen (%);MERA25 Landesstimmen (%);NEV Landesstimmen (%);PP Landesstimmen (%);SGV Landesstimmen (%);Solibew Landesstimmen (%);Wahlkreis gewonnen: Name;Wahlkreis gewonnen: Vorname;Wahlkreis gewonnen: Titel;Wahlkreis gewonnen: Wahlvorschlag;Anzahl Wahlbezirke;Anzahl Wahlbezirke ausgezählt;Letzte Änderung;freigegeben;Nummer aufnehmender Wahlbezirk;Name aufnehmender Wahlbezirk;Aufnahme Wahlbezirk
04243500500;"Brachttal";"SB";00003;"Neuenschmidten (Mehrzweckhalle, Mittelstr. 20)";565;399;166;0;240;0;;;3;237;1,3;98,8;53;9;60;87;10;4;14;;;;;;;;;;;;;;;;;;;;;;;22,4;3,8;25,3;36,7;4,2;1,7;5,9;;;;;;;;;;;;;;;;;;;;;;;5;235;2,1;97,9;56;12;40;89;10;5;14;2;1;1;0;0;0;1;0;0;3;0;1;0;0;;;;;;;;;23,8;5,1;17,0;37,9;4,3;2,1;6,0;0,9;0,4;0,4;0,0;0,0;0,0;0,4;0,0;0,0;1,3;0,0;0,4;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:54:29;0;;"";0
04243500500;"Brachttal";"SB";00004;"Spielberg (Dorfgemeinschaftshaus, Streitb. Str. 2)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243500500;"Brachttal";"SB";00005;"Udenhain (Dorfgemeinschaftshaus, Vogelsbergstr. 1)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243500500;"Brachttal";"SB";00006;"Streitberg (Dorfgemeinschaftshaus, Birkenstr. 6)";154;120;34;0;91;0;;;2;89;2,2;97,8;34;2;16;16;5;8;8;;;;;;;;;;;;;;;;;;;;;;;38,2;2,2;18,0;18,0;5,6;9,0;9,0;;;;;;;;;;;;;;;;;;;;;;;1;90;1,1;98,9;35;9;8;15;5;7;6;1;1;0;0;0;0;1;0;0;2;0;0;0;0;;;;;;;;;38,9;10,0;8,9;16,7;5,6;7,8;6,7;1,1;1,1;0,0;0,0;0,0;0,0;1,1;0,0;0,0;2,2;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:50:09;0;;"";0
04243500500;"Brachttal";"SB";00011;"Schlierbach (Bürgerhaus, Wächtersbacher Str. 50)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243500500;"Brachttal";"SB";90001;"Briefwahlbezirk 1 (Feuerwehrgerätehaus, Wiesenweg)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243500500;"Brachttal";"SB";90002;"Briefwahlbezirk 2 (ehem. Trauzimmer DGH, Wächtersbacher Str. 50)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243500800;"Flörsbachtal";"SB";00001;"00001 - Lohrhaupten";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243500800;"Flörsbachtal";"SB";00002;"00002 - Kempfenbrunn+Mosborn";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243500800;"Flörsbachtal";"SB";00003;"00003 - Flörsbach";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243500800;"Flörsbachtal";"SB";90001;"90001 - Briefwahlbezirk 1 - Lohrhaupten";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243500800;"Flörsbachtal";"SB";90002;"90002 - Briefwahlbezirk 2 - Flörsbach, Kempfenbrunn, Mosborn";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";00001;"GN-Nord , Romanisches Haus";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";00002;"GN-Ost, Freibad";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";00003;"GN-Ost, Freibad";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";00004;"GN-Mitte, Stadtwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";00005;"GN-West, Jugendkulturzentrum";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";00006;"GN-Roth-Nord, Willi-Bechtold-Halle";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";00007;"GN-Haitz, Mehrzweckhalle";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";00008;"GN-Hailer-Nord, Jahnhalle";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";00009;"GN-Hailer-Süd, Jahnhalle";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";00010;"GN-Höchst, Feuerwerh Gelnhausen-Ost";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";00011;"GN-Meerholz-Nord,  Sport- und Kulturhalle";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";00012;"GN-Meerholz-Süd, Sport- und Kulturhalle";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";00013;"GN-Roth-Süd, Willi-Bechtold-Halle";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";90001;"Briefwahl 1 - Roth+Mitte 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";90002;"Briefwahl 2 - Mitte 2+5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";90003;"Briefwahl 3 - Hailer+Mitte 3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";90004;"Briefwahl 4 - Hailer+Haitz";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";90005;"Briefwahl 5 - Meerholz+Höchst";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"SB";90006;"Briefwahl 6 - Meerholz+Mitte 4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501600;"Jossgrund";"SB";00001;"Oberndorf";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501600;"Jossgrund";"SB";00002;"Burgjoß";516;417;99;0;302;1;;;5;297;1,7;98,3;101;14;108;48;17;6;3;;;;;;;;;;;;;;;;;;;;;;;34,0;4,7;36,4;16,2;5,7;2,0;1,0;;;;;;;;;;;;;;;;;;;;;;;7;295;2,3;97,7;136;27;38;57;16;6;6;3;4;0;0;0;0;0;0;0;1;0;0;1;0;;;;;;;;;46,1;9,2;12,9;19,3;5,4;2,0;2,0;1,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,3;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:52:26;0;;"";0
04243501600;"Jossgrund";"SB";00003;"Pfaffenhausen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501600;"Jossgrund";"SB";00004;"Lettgenbrunn";516;388;128;0;257;2;;;6;251;2,3;97,7;73;16;59;73;5;3;22;;;;;;;;;;;;;;;;;;;;;;;29,1;6,4;23,5;29,1;2,0;1,2;8,8;;;;;;;;;;;;;;;;;;;;;;;8;249;3,1;96,9;81;25;26;74;6;2;24;5;2;1;0;0;1;0;1;0;1;0;0;0;0;;;;;;;;;32,5;10,0;10,4;29,7;2,4;0,8;9,6;2,0;0,8;0,4;0,0;0,0;0,4;0,0;0,4;0,0;0,4;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:55:14;0;;"";0
04243501600;"Jossgrund";"SB";90001;"Briefwahl I";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501600;"Jossgrund";"SB";90002;"Briefwahl II";0;0;0;0;297;297;;;5;292;1,7;98,3;118;24;89;29;10;3;19;;;;;;;;;;;;;;;;;;;;;;;40,4;8,2;30,5;9,9;3,4;1,0;6,5;;;;;;;;;;;;;;;;;;;;;;;2;295;0,7;99,3;144;35;36;34;8;3;23;2;4;0;3;0;1;0;1;0;0;0;0;1;0;;;;;;;;;48,8;11,9;12,2;11,5;2,7;1,0;7,8;0,7;1,4;0,0;1,0;0,0;0,3;0,0;0,3;0,0;0,0;0,0;0,0;0,3;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:57:15;0;;"";0
04243501800;"Linsengericht";"SB";00001;"Altenhaßlau Zehntscheune Parterre links";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501800;"Linsengericht";"SB";00002;"Altenhaßlau Zehntscheune Parterre rechts";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501800;"Linsengericht";"SB";00003;"Altenhaßlau Brentanoschule";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501800;"Linsengericht";"SB";00004;"Eidengesäß Weiße Taube";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501800;"Linsengericht";"SB";00005;"Eidengesäß Bürgerhaus";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501800;"Linsengericht";"SB";00006;"Geislitz Pavillon";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501800;"Linsengericht";"SB";00007;"Großenhausen Sport- und Kulturheim";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501800;"Linsengericht";"SB";00008;"Lützelhausen Alte Schule";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501800;"Linsengericht";"SB";90001;"Briefwahlbezirk 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501800;"Linsengericht";"SB";90002;"Briefwahlbezirk 2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243501800;"Linsengericht";"SB";90003;"Briefwahlbezirk 3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243502500;"Schlüchtern, Stadt";"SB";00001;"Schlüchtern 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243502500;"Schlüchtern, Stadt";"SB";00002;"Schlüchtern 2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243502500;"Schlüchtern, Stadt";"SB";00003;"Schlüchtern 3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
04243502500;"Schlüchtern, Stadt";"SB";00004;"Ahlersbach";143;119;24;0;85;0;;;2;83;2,4;97,6;29;7;13;23;5;5;1;;;;;;;;;;;;;;;;;;;;;;;34,9;8,4;15,7;27,7;6,0;6,0;1,2;;;;;;;;;;;;;;;;;;;;;;;3;82;3,5;96,5;29;7;7;28;3;2;3;0;0;1;0;0;0;0;1;1;0;0;0;0;0;;;;;;;;;35,4;8,5;8,5;34,1;3,7;2,4;3,7;0,0;0,0;1,2;0,0;0,0;0,0;0,0;1,2;1,2;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:28:29;0;;"";0
04243502500;"Schlüchtern, Stadt";"SB";00005;"Breitenbach";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
