Landtagswahl 2023; Wahldatum: 2023-10-08; Stand: 09.10.2023 02:49:03
Gebietsschlüssel;Gebietsbezeichnung;Gebietstyp;Wahlbezirksnummer;Wahllokal;Wahlberechtigte;Wahlberechtigte ohne Sperrvermerk;Wahlberechtigte mit Sperrvermerk;Wahlberechtigte nach §12a(2) LWO;Wählerinnen und Wähler;Wählerinnen und Wähler mit Wahlschein;Wahlbeteiligung;Berechnungsmethode;ungültige Wahlkreisstimmen;gültige Wahlkreisstimmen;ungültige Wahlkreisstimmen (%);gültige Wahlkreisstimmen (%);CDU Wahlkreisstimmen;GRÜNE Wahlkreisstimmen;SPD Wahlkreisstimmen;AfD Wahlkreisstimmen;FDP Wahlkreisstimmen;DIE LINKE Wahlkreisstimmen;FREIE WÄHLER Wahlkreisstimmen;Tierschutzpartei Wahlkreisstimmen;Die PARTEI Wahlkreisstimmen;PIRATEN Wahlkreisstimmen;ÖDP Wahlkreisstimmen;Verjüngungsforschung Wahlkreisstimmen;V-Partei³ Wahlkreisstimmen;PdH Wahlkreisstimmen;ABG Wahlkreisstimmen;APPD Wahlkreisstimmen;dieBasis Wahlkreisstimmen;DKP Wahlkreisstimmen;DIE NEUE MITTE Wahlkreisstimmen;Volt Wahlkreisstimmen;KLIMALISTE WÄHLERL. Wahlkreisstimmen;Bündnis C Wahlkreisstimmen;WDMR Wahlkreisstimmen;BUNDESPA. KLIMALISTE Wahlkreisstimmen;MERA25 Wahlkreisstimmen;NEV Wahlkreisstimmen;PP Wahlkreisstimmen;SGV Wahlkreisstimmen;Solibew Wahlkreisstimmen;CDU Wahlkreisstimmen (%);GRÜNE Wahlkreisstimmen (%);SPD Wahlkreisstimmen (%);AfD Wahlkreisstimmen (%);FDP Wahlkreisstimmen (%);DIE LINKE Wahlkreisstimmen (%);FREIE WÄHLER Wahlkreisstimmen (%);Tierschutzpartei Wahlkreisstimmen (%);Die PARTEI Wahlkreisstimmen (%);PIRATEN Wahlkreisstimmen (%);ÖDP Wahlkreisstimmen (%);Verjüngungsforschung Wahlkreisstimmen (%);V-Partei³ Wahlkreisstimmen (%);PdH Wahlkreisstimmen (%);ABG Wahlkreisstimmen (%);APPD Wahlkreisstimmen (%);dieBasis Wahlkreisstimmen (%);DKP Wahlkreisstimmen (%);DIE NEUE MITTE Wahlkreisstimmen (%);Volt Wahlkreisstimmen (%);KLIMALISTE WÄHLERL. Wahlkreisstimmen (%);Bündnis C Wahlkreisstimmen (%);WDMR Wahlkreisstimmen (%);BUNDESPA. KLIMALISTE Wahlkreisstimmen (%);MERA25 Wahlkreisstimmen (%);NEV Wahlkreisstimmen (%);PP Wahlkreisstimmen (%);SGV Wahlkreisstimmen (%);Solibew Wahlkreisstimmen (%);ungültige Landesstimmen;gültige Landesstimmen;ungültige Landesstimmen (%);gültige Landesstimmen (%);CDU Landesstimmen;GRÜNE Landesstimmen;SPD Landesstimmen;AfD Landesstimmen;FDP Landesstimmen;DIE LINKE Landesstimmen;FREIE WÄHLER Landesstimmen;Tierschutzpartei Landesstimmen;Die PARTEI Landesstimmen;PIRATEN Landesstimmen;ÖDP Landesstimmen;Verjüngungsforschung Landesstimmen;V-Partei³ Landesstimmen;PdH Landesstimmen;ABG Landesstimmen;APPD Landesstimmen;dieBasis Landesstimmen;DKP Landesstimmen;DIE NEUE MITTE Landesstimmen;Volt Landesstimmen;KLIMALISTE WÄHLERL. Landesstimmen;Bündnis C Landesstimmen;WDMR Landesstimmen;BUNDESPA. KLIMALISTE Landesstimmen;MERA25 Landesstimmen;NEV Landesstimmen;PP Landesstimmen;SGV Landesstimmen;Solibew Landesstimmen;CDU Landesstimmen (%);GRÜNE Landesstimmen (%);SPD Landesstimmen (%);AfD Landesstimmen (%);FDP Landesstimmen (%);DIE LINKE Landesstimmen (%);FREIE WÄHLER Landesstimmen (%);Tierschutzpartei Landesstimmen (%);Die PARTEI Landesstimmen (%);PIRATEN Landesstimmen (%);ÖDP Landesstimmen (%);Verjüngungsforschung Landesstimmen (%);V-Partei³ Landesstimmen (%);PdH Landesstimmen (%);ABG Landesstimmen (%);APPD Landesstimmen (%);dieBasis Landesstimmen (%);DKP Landesstimmen (%);DIE NEUE MITTE Landesstimmen (%);Volt Landesstimmen (%);KLIMALISTE WÄHLERL. Landesstimmen (%);Bündnis C Landesstimmen (%);WDMR Landesstimmen (%);BUNDESPA. KLIMALISTE Landesstimmen (%);MERA25 Landesstimmen (%);NEV Landesstimmen (%);PP Landesstimmen (%);SGV Landesstimmen (%);Solibew Landesstimmen (%);Wahlkreis gewonnen: Name;Wahlkreis gewonnen: Vorname;Wahlkreis gewonnen: Titel;Wahlkreis gewonnen: Wahlvorschlag;Anzahl Wahlbezirke;Anzahl Wahlbezirke ausgezählt;Letzte Änderung;freigegeben;Nummer aufnehmender Wahlbezirk;Name aufnehmender Wahlbezirk;Aufnahme Wahlbezirk
00863401100;"Knüllwald";"SB";00009;"Niederbeisheim";636;429;207;0;298;0;;;12;286;4,0;96,0;81;20;87;57;23;5;13;;;;;;;;;;;;;;;;;;;;;;;28,3;7,0;30,4;19,9;8,0;1,7;4,5;;;;;;;;;;;;;;;;;;;;;;;14;284;4,7;95,3;95;27;64;59;17;5;8;3;3;2;0;0;0;0;0;0;0;0;1;0;0;;;;;;;;;33,5;9,5;22,5;20,8;6,0;1,8;2,8;1,1;1,1;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:46:08;1;;"";0
00863401100;"Knüllwald";"SB";00010;"Oberbeisheim";412;312;100;0;217;0;;;6;211;2,8;97,2;75;14;59;45;12;2;4;;;;;;;;;;;;;;;;;;;;;;;35,5;6,6;28,0;21,3;5,7;0,9;1,9;;;;;;;;;;;;;;;;;;;;;;;7;210;3,2;96,8;67;18;49;45;12;3;9;3;1;0;0;0;0;0;1;0;0;0;0;2;0;;;;;;;;;31,9;8,6;23,3;21,4;5,7;1,4;4,3;1,4;0,5;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:15:16;1;;"";1
00863401100;"Knüllwald";"SB";00011;"Reddingshausen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";0;0;;1;00012;"Remsfeld";2
00863401100;"Knüllwald";"SB";00012;"Remsfeld";884;658;226;0;475;0;;;21;454;4,4;95,6;124;19;119;133;16;15;28;;;;;;;;;;;;;;;;;;;;;;;27,3;4,2;26,2;29,3;3,5;3,3;6,2;;;;;;;;;;;;;;;;;;;;;;;20;455;4,2;95,8;124;20;97;149;12;9;19;11;5;2;1;0;2;1;1;0;0;0;0;0;2;;;;;;;;;27,3;4,4;21,3;32,7;2,6;2,0;4,2;2,4;1,1;0,4;0,2;0,0;0,4;0,2;0,2;0,0;0,0;0,0;0,0;0,0;0,4;;;;;;;;;"";"";"";"";1;1;2023-10-08 20:56:18;1;;"";1
00863401100;"Knüllwald";"SB";00013;"Rengshausen";450;322;128;0;235;0;;;10;225;4,3;95,7;79;11;43;67;9;7;9;;;;;;;;;;;;;;;;;;;;;;;35,1;4,9;19,1;29,8;4,0;3,1;4,0;;;;;;;;;;;;;;;;;;;;;;;7;228;3,0;97,0;80;13;38;72;7;6;7;3;0;0;1;0;0;0;0;0;0;1;0;0;0;;;;;;;;;35,1;5,7;16,7;31,6;3,1;2,6;3,1;1,3;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 20:18:27;1;;"";1
00863401100;"Knüllwald";"SB";00014;"Schellbach";183;169;14;0;130;0;;;4;126;3,1;96,9;38;5;17;39;15;1;11;;;;;;;;;;;;;;;;;;;;;;;30,2;4,0;13,5;31,0;11,9;0,8;8,7;;;;;;;;;;;;;;;;;;;;;;;7;123;5,4;94,6;42;4;13;38;13;2;4;1;4;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;;;34,1;3,3;10,6;30,9;10,6;1,6;3,3;0,8;3,3;0,0;0,0;0,0;0,8;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:54:59;1;;"";0
00863401100;"Knüllwald";"SB";00015;"Völkershain";102;74;28;0;55;28;;;1;54;1,8;98,2;14;1;16;15;2;2;4;;;;;;;;;;;;;;;;;;;;;;;25,9;1,9;29,6;27,8;3,7;3,7;7,4;;;;;;;;;;;;;;;;;;;;;;;2;53;3,6;96,4;14;2;13;16;2;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;26,4;3,8;24,5;30,2;3,8;3,8;5,7;1,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:56:51;1;;"";0
00863401100;"Knüllwald";"SB";00016;"Wallenstein";173;124;49;0;87;0;;;2;85;2,3;97,7;33;6;19;20;6;1;0;;;;;;;;;;;;;;;;;;;;;;;38,8;7,1;22,4;23,5;7,1;1,2;0,0;;;;;;;;;;;;;;;;;;;;;;;4;83;4,6;95,4;23;9;13;25;4;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;27,7;10,8;15,7;30,1;4,8;2,4;3,6;3,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:03:30;1;;"";0
00863401100;"Knüllwald";"SB";99100;"Briefwahl";0;0;0;0;848;848;;;30;818;3,5;96,5;252;49;205;176;64;24;48;;;;;;;;;;;;;;;;;;;;;;;30,8;6,0;25,1;21,5;7,8;2,9;5,9;;;;;;;;;;;;;;;;;;;;;;;25;823;2,9;97,1;294;52;164;186;44;19;33;18;5;3;2;0;1;0;0;0;0;0;1;1;0;;;;;;;;;35,7;6,3;19,9;22,6;5,3;2,3;4,0;2,2;0,6;0,4;0,2;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 22:27:30;1;;"";0
00863401600;"Neuental";"SB";00100;"Zimmersrode";923;605;318;0;385;0;;;12;373;3,1;96,9;108;27;98;97;14;7;22;;;;;;;;;;;;;;;;;;;;;;;29,0;7,2;26,3;26,0;3,8;1,9;5,9;;;;;;;;;;;;;;;;;;;;;;;18;367;4,7;95,3;106;26;92;95;14;7;15;8;1;1;0;0;2;0;0;0;0;0;0;0;0;;;;;;;;;28,9;7,1;25,1;25,9;3,8;1,9;4,1;2,2;0,3;0,3;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:12:39;1;;"";0
00863401600;"Neuental";"SB";00102;"Bischhausen";254;206;48;0;162;0;;;6;156;3,7;96,3;42;9;50;33;16;3;3;;;;;;;;;;;;;;;;;;;;;;;26,9;5,8;32,1;21,2;10,3;1,9;1,9;;;;;;;;;;;;;;;;;;;;;;;9;153;5,6;94,4;39;10;43;35;16;4;3;0;0;1;0;0;0;0;0;0;2;0;0;0;0;;;;;;;;;25,5;6,5;28,1;22,9;10,5;2,6;2,0;0,0;0,0;0,7;0,0;0,0;0,0;0,0;0,0;0,0;1,3;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:11:09;1;;"";0
00863401600;"Neuental";"SB";00103;"Dorheim";93;75;18;0;58;0;;;0;58;0,0;100,0;27;4;7;11;4;0;5;;;;;;;;;;;;;;;;;;;;;;;46,6;6,9;12,1;19,0;6,9;0,0;8,6;;;;;;;;;;;;;;;;;;;;;;;3;55;5,2;94,8;23;1;6;13;3;0;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;41,8;1,8;10,9;23,6;5,5;0,0;12,7;0,0;0,0;0,0;0,0;1,8;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:26:05;1;;"";0
00863401600;"Neuental";"SB";00104;"Gilsa";249;182;67;0;138;0;;;3;135;2,2;97,8;42;12;49;17;4;3;8;;;;;;;;;;;;;;;;;;;;;;;31,1;8,9;36,3;12,6;3,0;2,2;5,9;;;;;;;;;;;;;;;;;;;;;;;1;137;0,7;99,3;44;16;43;18;2;2;7;1;1;1;0;0;0;0;0;0;0;0;0;0;2;;;;;;;;;32,1;11,7;31,4;13,1;1,5;1,5;5,1;0,7;0,7;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,5;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:43:09;1;;"";0
00863401600;"Neuental";"SB";00105;"Neuenhain";213;156;57;0;105;0;;;7;98;6,7;93,3;26;7;23;34;2;1;5;;;;;;;;;;;;;;;;;;;;;;;26,5;7,1;23,5;34,7;2,0;1,0;5,1;;;;;;;;;;;;;;;;;;;;;;;3;102;2,9;97,1;28;5;22;38;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;27,5;4,9;21,6;37,3;3,9;1,0;2,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:00:35;1;;"";0
00863401600;"Neuental";"SB";00106;"Schlierbach";238;181;57;0;127;0;;;8;119;6,3;93,7;30;12;28;27;15;3;4;;;;;;;;;;;;;;;;;;;;;;;25,2;10,1;23,5;22,7;12,6;2,5;3,4;;;;;;;;;;;;;;;;;;;;;;;2;125;1,6;98,4;39;8;30;28;8;2;6;0;0;0;1;0;2;0;0;0;1;0;0;0;0;;;;;;;;;31,2;6,4;24,0;22,4;6,4;1,6;4,8;0,0;0,0;0,0;0,8;0,0;1,6;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:33:49;1;;"";0
00863401600;"Neuental";"SB";00107;"Waltersbrück";349;249;100;0;161;0;;;3;158;1,9;98,1;46;13;43;38;7;2;9;;;;;;;;;;;;;;;;;;;;;;;29,1;8,2;27,2;24,1;4,4;1,3;5,7;;;;;;;;;;;;;;;;;;;;;;;7;154;4,3;95,7;47;12;35;40;7;1;8;1;1;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;;;;30,5;7,8;22,7;26,0;4,5;0,6;5,2;0,6;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,3;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:07:26;1;;"";0
00863401600;"Neuental";"SB";00108;"Römersberg";198;146;52;0;105;0;;;2;103;1,9;98,1;25;5;30;28;7;5;3;;;;;;;;;;;;;;;;;;;;;;;24,3;4,9;29,1;27,2;6,8;4,9;2,9;;;;;;;;;;;;;;;;;;;;;;;3;102;2,9;97,1;27;4;28;30;5;4;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;26,5;3,9;27,5;29,4;4,9;3,9;2,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:29:25;1;;"";0
00863401600;"Neuental";"SB";90001;"Briefwahl";0;0;0;0;640;640;;;16;624;2,5;97,5;207;54;153;114;40;22;34;;;;;;;;;;;;;;;;;;;;;;;33,2;8,7;24,5;18,3;6,4;3,5;5,4;;;;;;;;;;;;;;;;;;;;;;;13;627;2,0;98,0;232;47;124;118;30;20;28;10;4;2;1;0;2;3;1;0;1;0;1;0;3;;;;;;;;;37,0;7,5;19,8;18,8;4,8;3,2;4,5;1,6;0,6;0,3;0,2;0,0;0,3;0,5;0,2;0,0;0,2;0,0;0,2;0,0;0,5;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:29:14;1;;"";0
00863401700;"Neukirchen, Stadt";"SB";00001;"Rathaus, Sitzungssaal";1499;1067;432;0;571;0;;;11;560;1,9;98,1;153;28;64;201;56;15;43;;;;;;;;;;;;;;;;;;;;;;;27,3;5,0;11,4;35,9;10,0;2,7;7,7;;;;;;;;;;;;;;;;;;;;;;;8;563;1,4;98,6;147;20;63;215;45;10;29;17;9;1;0;0;0;1;3;0;1;1;0;0;1;;;;;;;;;26,1;3,6;11,2;38,2;8,0;1,8;5,2;3,0;1,6;0,2;0,0;0,0;0,0;0,2;0,5;0,0;0,2;0,2;0,0;0,0;0,2;;;;;;;;;"";"";"";"";1;1;2023-10-08 20:29:45;1;;"";0
00863401700;"Neukirchen, Stadt";"SB";00002;"Rathaus Gemeinschaftsraum";1753;1314;439;0;593;0;;;17;576;2,9;97,1;145;27;95;183;68;20;38;;;;;;;;;;;;;;;;;;;;;;;25,2;4,7;16,5;31,8;11,8;3,5;6,6;;;;;;;;;;;;;;;;;;;;;;;17;576;2,9;97,1;152;33;82;193;44;14;28;15;3;0;0;0;1;0;2;1;3;1;1;2;1;;;;;;;;;26,4;5,7;14,2;33,5;7,6;2,4;4,9;2,6;0,5;0,0;0,0;0,0;0,2;0,0;0,3;0,2;0,5;0,2;0,2;0,3;0,2;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:41:14;1;;"";0
00863401700;"Neukirchen, Stadt";"SB";00003;"Asterode";354;262;92;0;180;0;;;4;176;2,2;97,8;53;5;29;54;21;3;11;;;;;;;;;;;;;;;;;;;;;;;30,1;2,8;16,5;30,7;11,9;1,7;6,3;;;;;;;;;;;;;;;;;;;;;;;4;176;2,2;97,8;59;10;25;56;10;5;7;2;1;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;33,5;5,7;14,2;31,8;5,7;2,8;4,0;1,1;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:15:26;1;;"";0
00863401700;"Neukirchen, Stadt";"SB";00004;"Christerode";232;175;57;0;139;0;;;2;137;1,4;98,6;45;1;30;30;20;2;9;;;;;;;;;;;;;;;;;;;;;;;32,8;0,7;21,9;21,9;14,6;1,5;6,6;;;;;;;;;;;;;;;;;;;;;;;2;137;1,4;98,6;46;3;26;32;11;2;13;2;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;33,6;2,2;19,0;23,4;8,0;1,5;9,5;1,5;0,0;0,0;0,0;0,7;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:56:43;1;;"";0
00863401700;"Neukirchen, Stadt";"SB";00005;"Hauptschwenda";109;98;11;0;78;0;;;3;75;3,8;96,2;32;1;11;18;10;0;3;;;;;;;;;;;;;;;;;;;;;;;42,7;1,3;14,7;24,0;13,3;0,0;4,0;;;;;;;;;;;;;;;;;;;;;;;3;75;3,8;96,2;36;1;12;18;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;48,0;1,3;16,0;24,0;6,7;0,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:51:31;1;;"";0
00863401700;"Neukirchen, Stadt";"SB";00006;"Nausis u. Wincherode";279;224;55;0;167;0;;;0;167;0,0;100,0;43;6;18;34;56;1;9;;;;;;;;;;;;;;;;;;;;;;;25,7;3,6;10,8;20,4;33,5;0,6;5,4;;;;;;;;;;;;;;;;;;;;;;;0;167;0,0;100,0;61;8;18;43;24;2;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;36,5;4,8;10,8;25,7;14,4;1,2;4,2;1,2;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:58:33;1;;"";0
00863401700;"Neukirchen, Stadt";"SB";00007;"Riebelsdorf";606;441;165;0;320;0;;;10;310;3,1;96,9;112;8;62;75;29;0;24;;;;;;;;;;;;;;;;;;;;;;;36,1;2,6;20,0;24,2;9,4;0,0;7,7;;;;;;;;;;;;;;;;;;;;;;;9;311;2,8;97,2;101;17;55;82;29;0;21;1;0;0;1;0;2;0;1;0;1;0;0;0;0;;;;;;;;;32,5;5,5;17,7;26,4;9,3;0,0;6,8;0,3;0,0;0,0;0,3;0,0;0,6;0,0;0,3;0,0;0,3;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:03:03;1;;"";0
00863401700;"Neukirchen, Stadt";"SB";00008;"Rückershausen";159;114;45;0;53;0;;;2;51;3,8;96,2;11;6;14;14;4;1;1;;;;;;;;;;;;;;;;;;;;;;;21,6;11,8;27,5;27,5;7,8;2,0;2,0;;;;;;;;;;;;;;;;;;;;;;;2;51;3,8;96,2;13;6;12;15;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;25,5;11,8;23,5;29,4;5,9;0,0;2,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:53:51;1;;"";0
00863401700;"Neukirchen, Stadt";"SB";00009;"Seigertshausen";549;402;147;0;246;0;;;6;240;2,4;97,6;82;3;39;69;27;1;19;;;;;;;;;;;;;;;;;;;;;;;34,2;1,3;16,3;28,8;11,3;0,4;7,9;;;;;;;;;;;;;;;;;;;;;;;5;241;2,0;98,0;69;10;42;73;20;1;18;5;1;1;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;28,6;4,1;17,4;30,3;8,3;0,4;7,5;2,1;0,4;0,4;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:09:25;1;;"";0
00863401700;"Neukirchen, Stadt";"SB";90001;"Briefwahl 1";0;0;0;0;799;799;;;18;781;2,3;97,7;262;53;113;157;107;17;72;;;;;;;;;;;;;;;;;;;;;;;33,5;6,8;14,5;20,1;13,7;2,2;9,2;;;;;;;;;;;;;;;;;;;;;;;12;787;1,5;98,5;306;57;112;147;62;17;57;6;4;4;2;0;4;1;1;2;3;1;0;1;0;;;;;;;;;38,9;7,2;14,2;18,7;7,9;2,2;7,2;0,8;0,5;0,5;0,3;0,0;0,5;0,1;0,1;0,3;0,4;0,1;0,0;0,1;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 20:26:13;1;;"";0
00863401700;"Neukirchen, Stadt";"SB";90002;"Briefwahl 2";0;0;0;0;536;536;;;12;524;2,2;97,8;171;29;110;108;61;11;34;;;;;;;;;;;;;;;;;;;;;;;32,6;5,5;21,0;20,6;11,6;2,1;6,5;;;;;;;;;;;;;;;;;;;;;;;10;526;1,9;98,1;165;36;94;124;37;11;37;13;1;0;0;0;2;0;0;0;6;0;0;0;0;;;;;;;;;31,4;6,8;17,9;23,6;7,0;2,1;7,0;2,5;0,2;0,0;0,0;0,0;0,4;0,0;0,0;0,0;1,1;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:47:12;1;;"";0
00863401900;"Oberaula";"SB";00001;"Oberaula";1264;878;386;0;470;0;;;9;461;1,9;98,1;167;26;56;144;27;11;30;;;;;;;;;;;;;;;;;;;;;;;36,2;5,6;12,1;31,2;5,9;2,4;6,5;;;;;;;;;;;;;;;;;;;;;;;3;467;0,6;99,4;141;29;52;164;23;9;23;5;8;4;0;0;2;1;1;0;1;0;1;2;1;;;;;;;;;30,2;6,2;11,1;35,1;4,9;1,9;4,9;1,1;1,7;0,9;0,0;0,0;0,4;0,2;0,2;0,0;0,2;0,0;0,2;0,4;0,2;;;;;;;;;"";"";"";"";1;1;2023-10-08 20:46:59;1;;"";0
00863401900;"Oberaula";"SB";00002;"Friedigerode";188;149;39;0;97;0;;;3;94;3,1;96,9;30;6;29;21;1;1;6;;;;;;;;;;;;;;;;;;;;;;;31,9;6,4;30,9;22,3;1,1;1,1;6,4;;;;;;;;;;;;;;;;;;;;;;;5;92;5,2;94,8;31;6;27;21;0;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;33,7;6,5;29,3;22,8;0,0;1,1;5,4;1,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:40:59;1;;"";0
00863401900;"Oberaula";"SB";00003;"Hausen";501;346;155;0;208;2;;;1;207;0,5;99,5;69;17;33;55;13;3;17;;;;;;;;;;;;;;;;;;;;;;;33,3;8,2;15,9;26,6;6,3;1,4;8,2;;;;;;;;;;;;;;;;;;;;;;;2;206;1,0;99,0;65;20;30;57;10;5;11;4;0;0;0;0;0;2;1;0;1;0;0;0;0;;;;;;;;;31,6;9,7;14,6;27,7;4,9;2,4;5,3;1,9;0,0;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,5;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:49:44;1;;"";0
00863401900;"Oberaula";"SB";00004;"Ibra";101;90;11;0;72;0;;;2;70;2,8;97,2;30;4;8;19;5;1;3;;;;;;;;;;;;;;;;;;;;;;;42,9;5,7;11,4;27,1;7,1;1,4;4,3;;;;;;;;;;;;;;;;;;;;;;;1;71;1,4;98,6;30;2;7;25;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;42,3;2,8;9,9;35,2;2,8;1,4;2,8;1,4;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:56:33;1;;"";0
00863401900;"Oberaula";"SB";00005;"Olberode";296;208;88;0;139;0;;;2;137;1,4;98,6;63;3;28;29;8;2;4;;;;;;;;;;;;;;;;;;;;;;;46,0;2,2;20,4;21,2;5,8;1,5;2,9;;;;;;;;;;;;;;;;;;;;;;;0;139;0,0;100,0;62;6;23;35;5;3;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;44,6;4,3;16,5;25,2;3,6;2,2;2,9;0,0;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:35:20;1;;"";0
00863401900;"Oberaula";"SB";00006;"Wahlshausen";217;146;71;0;108;0;;;1;107;0,9;99,1;35;6;25;17;9;1;14;;;;;;;;;;;;;;;;;;;;;;;32,7;5,6;23,4;15,9;8,4;0,9;13,1;;;;;;;;;;;;;;;;;;;;;;;1;107;0,9;99,1;26;11;22;22;6;3;13;3;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;24,3;10,3;20,6;20,6;5,6;2,8;12,1;2,8;0,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:31:36;1;;"";0
